File Version,Hardware Type,Model,Data Logger Name,Serial Number,Sample Rate,Total Alarms
1,4,EL-SIE-6+,EasyLog,2460e2015d28c007,900,0,

Channel Number,Channel Name,Channel Type
1,Temperature,1
2,Humidity,2
3,Pressure,3
4,Dew Point,4

Channel Number,Channel Name,Alarm Type,High Threshold,Low Threshold,Delay,Hold

Reading,Date / Time (UTC),Channel 1 (°C),Channel 2 (%RH),Channel 3 (hPA),Channel 4 (°C),
430,2023/03/12 02:25:35,19.75,30.6,989.13,1.95,
431,2023/03/12 02:40:35,19.78,30.6,988.80,1.98,
432,2023/03/12 02:55:35,19.82,30.6,988.50,2.01,
433,2023/03/12 03:10:35,19.80,30.7,988.22,2.04,
434,2023/03/12 03:25:35,19.83,30.7,988.15,2.07,
435,2023/03/12 03:40:35,19.85,30.7,988.04,2.08,
436,2023/03/12 03:55:35,19.86,30.7,987.94,2.09,
437,2023/03/12 04:10:35,19.88,30.7,987.81,2.11,
438,2023/03/12 04:25:35,19.90,30.8,987.73,2.17,
439,2023/03/12 04:40:35,19.90,30.8,987.64,2.17,
440,2023/03/12 04:55:35,19.93,30.8,987.68,2.20,
441,2023/03/12 05:10:35,19.98,30.8,987.82,2.24,
442,2023/03/12 05:25:35,19.95,30.9,987.75,2.26,
443,2023/03/12 05:40:35,19.96,30.9,987.53,2.27,
444,2023/03/12 05:55:35,19.99,31.0,987.45,2.34,
445,2023/03/12 06:10:35,19.99,31.0,987.36,2.34,
446,2023/03/12 06:25:35,20.02,31.0,987.55,2.37,
447,2023/03/12 06:40:35,20.03,31.0,987.27,2.38,
448,2023/03/12 06:55:35,20.05,31.1,987.03,2.44,
449,2023/03/12 07:10:35,20.06,31.1,986.93,2.45,
450,2023/03/12 07:25:35,20.10,31.1,986.61,2.48,
451,2023/03/12 07:40:35,20.09,31.2,986.50,2.52,
452,2023/03/12 07:55:35,20.09,31.2,986.39,2.52,
453,2023/03/12 08:10:35,20.12,31.2,986.52,2.55,
454,2023/03/12 08:25:35,20.12,31.3,986.51,2.59,
455,2023/03/12 08:40:35,20.14,31.3,986.36,2.61,
456,2023/03/12 08:55:35,20.16,31.4,986.36,2.67,
457,2023/03/12 09:10:35,20.19,31.3,986.62,2.65,
458,2023/03/12 09:25:35,20.18,31.4,986.69,2.69,
459,2023/03/12 09:40:35,20.18,31.5,986.62,2.73,
460,2023/03/12 09:55:35,20.19,31.5,986.66,2.74,
461,2023/03/12 10:10:35,20.20,31.5,986.72,2.75,
462,2023/03/12 10:25:35,20.22,31.6,986.72,2.81,
463,2023/03/12 10:40:35,20.23,31.6,986.86,2.82,
464,2023/03/12 10:55:35,20.24,31.7,987.15,2.88,
465,2023/03/12 11:10:35,20.27,31.7,987.23,2.90,
466,2023/03/12 11:25:35,20.27,31.7,987.21,2.90,
467,2023/03/12 11:40:35,20.29,31.8,987.11,2.96,
468,2023/03/12 11:55:35,20.30,31.8,986.93,2.97,
469,2023/03/12 12:10:35,20.30,31.9,986.78,3.02,
470,2023/03/12 12:25:35,20.34,31.9,986.73,3.05,
471,2023/03/12 12:40:35,20.33,32.0,986.56,3.09,
472,2023/03/12 12:55:35,20.39,32.0,986.34,3.14,
473,2023/03/12 13:10:35,20.37,32.1,986.47,3.17,
474,2023/03/12 13:25:35,20.39,32.1,986.37,3.18,
475,2023/03/12 13:40:35,20.40,32.2,986.14,3.24,
476,2023/03/12 13:55:35,20.41,32.2,986.10,3.25,
477,2023/03/12 14:10:35,20.43,32.3,986.02,3.31,
478,2023/03/12 14:25:35,20.41,32.3,985.79,3.29,
479,2023/03/12 14:40:35,20.44,32.3,985.42,3.31,
480,2023/03/12 14:55:35,20.46,32.4,984.96,3.38,
481,2023/03/12 15:10:35,20.47,32.5,984.47,3.43,
482,2023/03/12 15:25:35,20.46,32.5,984.47,3.42,
483,2023/03/12 15:40:35,20.50,32.6,984.24,3.50,
484,2023/03/12 15:55:35,20.51,32.6,983.98,3.51,
485,2023/03/12 16:10:35,20.53,32.6,983.44,3.52,
486,2023/03/12 16:25:35,20.53,32.7,982.84,3.57,
487,2023/03/12 16:40:35,20.56,32.8,982.36,3.64,
488,2023/03/12 16:55:35,20.54,32.8,982.32,3.62,
489,2023/03/12 17:10:35,20.53,32.8,982.29,3.61,
490,2023/03/12 17:25:35,20.56,32.9,982.11,3.68,
491,2023/03/12 17:40:35,20.60,32.9,982.12,3.72,
492,2023/03/12 17:55:35,20.60,33.0,982.05,3.76,
493,2023/03/12 18:10:35,20.61,33.0,981.80,3.77,
494,2023/03/12 18:25:35,20.63,33.1,981.62,3.83,
495,2023/03/12 18:40:35,20.63,33.1,981.41,3.83,
496,2023/03/12 18:55:35,20.64,33.2,981.10,3.88,
497,2023/03/12 19:10:35,20.66,33.2,981.00,3.90,
498,2023/03/12 19:25:35,20.66,33.3,980.88,3.94,
499,2023/03/12 19:40:35,20.66,33.3,980.58,3.94,
500,2023/03/12 19:55:35,20.68,33.4,980.32,4.00,
501,2023/03/12 20:10:35,20.70,33.5,980.02,4.06,
502,2023/03/12 20:25:35,20.68,33.5,979.76,4.04,
503,2023/03/12 20:40:35,20.76,33.6,979.40,4.16,
504,2023/03/12 20:55:35,20.73,33.7,979.13,4.17,
505,2023/03/12 21:10:35,20.73,33.7,978.94,4.17,
506,2023/03/12 21:25:35,20.71,33.7,978.53,4.16,
507,2023/03/12 21:40:35,20.71,33.7,978.05,4.16,
508,2023/03/12 21:55:35,20.70,33.8,977.71,4.19,
509,2023/03/12 22:10:35,20.67,33.9,977.46,4.20,
510,2023/03/12 22:25:35,20.68,33.9,977.15,4.21,
511,2023/03/12 22:40:35,20.68,34.0,976.87,4.25,
512,2023/03/12 22:55:35,20.64,34.1,976.29,4.26,
513,2023/03/12 23:10:35,20.64,34.1,975.78,4.26,
514,2023/03/12 23:25:35,20.64,34.2,975.13,4.30,
515,2023/03/12 23:40:35,20.61,34.2,974.79,4.28,
516,2023/03/12 23:55:35,20.61,34.3,974.22,4.32,
517,2023/03/13 00:10:35,20.61,34.3,973.75,4.32,
518,2023/03/13 00:25:35,20.60,34.4,973.03,4.35,
519,2023/03/13 00:40:35,20.56,34.4,972.65,4.32,
520,2023/03/13 00:55:35,20.57,34.5,972.30,4.37,
521,2023/03/13 01:10:35,20.56,34.6,971.61,4.40,
522,2023/03/13 01:25:35,20.56,34.6,971.17,4.40,
523,2023/03/13 01:40:35,20.54,34.7,970.55,4.42,
524,2023/03/13 01:55:35,20.56,34.8,970.11,4.48,
525,2023/03/13 02:10:35,20.53,34.8,969.46,4.46,
526,2023/03/13 02:25:35,20.53,34.9,968.90,4.50,
527,2023/03/13 02:40:35,20.53,34.9,968.15,4.50,
528,2023/03/13 02:55:35,20.51,35.0,967.60,4.52,
529,2023/03/13 03:10:35,20.51,35.0,967.19,4.52,
530,2023/03/13 03:25:35,20.53,35.1,966.80,4.58,
531,2023/03/13 03:40:35,20.51,35.2,966.01,4.60,
532,2023/03/13 03:55:35,20.50,35.2,965.63,4.59,
533,2023/03/13 04:10:35,20.48,35.3,965.12,4.62,
534,2023/03/13 04:25:35,20.50,35.3,964.57,4.63,
535,2023/03/13 04:40:35,20.50,35.4,964.08,4.67,
536,2023/03/13 04:55:35,20.50,35.4,963.60,4.67,
537,2023/03/13 05:10:35,20.47,35.5,963.42,4.69,
538,2023/03/13 05:25:35,20.47,35.6,963.00,4.73,
539,2023/03/13 05:40:35,20.47,35.6,962.91,4.73,
540,2023/03/13 05:55:35,20.46,35.6,962.53,4.72,
541,2023/03/13 06:10:35,20.46,35.8,962.24,4.80,
542,2023/03/13 06:25:35,20.50,35.8,961.93,4.83,
543,2023/03/13 06:40:35,20.57,35.9,961.58,4.94,
544,2023/03/13 06:55:35,20.60,35.9,961.37,4.96,
545,2023/03/13 07:10:35,20.63,35.9,961.22,4.99,
546,2023/03/13 07:25:35,20.64,36.0,961.27,5.04,
547,2023/03/13 07:40:35,20.68,36.1,961.27,5.11,
548,2023/03/13 07:55:35,20.70,36.1,961.38,5.13,
549,2023/03/13 08:10:35,20.71,36.1,961.13,5.14,
550,2023/03/13 08:25:35,20.68,36.2,961.19,5.15,
551,2023/03/13 08:40:35,20.68,36.3,961.15,5.19,
552,2023/03/13 08:55:35,20.60,36.5,961.34,5.20,
553,2023/03/13 09:10:35,20.56,36.5,961.46,5.17,
554,2023/03/13 09:25:35,20.51,36.7,961.63,5.20,
555,2023/03/13 09:40:35,20.51,36.9,961.98,5.28,
556,2023/03/13 09:55:35,20.50,37.0,962.41,5.31,
557,2023/03/13 10:10:35,20.50,37.2,963.01,5.39,
558,2023/03/13 10:25:35,20.48,37.3,963.52,5.41,
559,2023/03/13 10:40:35,20.46,37.5,964.51,5.47,
560,2023/03/13 10:55:35,20.37,37.5,964.65,5.39,
561,2023/03/13 11:10:35,20.23,37.5,965.21,5.26,
562,2023/03/13 11:25:35,20.14,37.5,965.54,5.18,
563,2023/03/13 11:40:35,20.08,37.5,966.00,5.13,
564,2023/03/13 11:55:35,19.98,37.5,966.35,5.04,
565,2023/03/13 12:10:35,19.89,37.5,966.80,4.96,
566,2023/03/13 12:25:35,19.86,37.6,966.89,4.97,
567,2023/03/13 12:40:35,19.80,37.5,967.32,4.88,
568,2023/03/13 12:55:35,19.72,37.5,967.47,4.81,
569,2023/03/13 13:10:35,20.33,37.6,968.00,5.39,
570,2023/03/13 13:25:35,19.88,37.6,967.85,4.99,
571,2023/03/13 13:40:35,19.78,37.5,968.18,4.86,
572,2023/03/13 13:55:35,19.72,37.5,968.72,4.81,
573,2023/03/13 14:10:35,19.57,37.5,969.07,4.67,
574,2023/03/13 14:25:35,19.44,37.5,969.39,4.56,
575,2023/03/13 14:40:35,19.30,37.5,969.84,4.43,
576,2023/03/13 14:55:35,19.21,37.4,970.02,4.32,
577,2023/03/13 15:10:35,19.14,37.4,970.35,4.25,
578,2023/03/13 15:25:35,19.07,37.4,970.55,4.19,
579,2023/03/13 15:40:35,19.00,37.4,971.05,4.13,
580,2023/03/13 15:55:35,18.95,37.3,971.43,4.05,
581,2023/03/13 16:10:35,18.84,37.3,971.67,3.95,
582,2023/03/13 16:25:35,18.83,37.3,971.97,3.94,
583,2023/03/13 16:40:35,18.71,37.2,972.33,3.79,
584,2023/03/13 16:55:35,18.69,37.2,972.96,3.78,
585,2023/03/13 17:10:35,18.61,37.2,973.43,3.71,
586,2023/03/13 17:25:35,18.60,37.2,973.79,3.70,
587,2023/03/13 17:40:35,18.54,37.1,974.20,3.61,
588,2023/03/13 17:55:35,18.50,37.1,974.51,3.57,
589,2023/03/13 18:10:35,18.59,37.1,974.97,3.65,
590,2023/03/13 18:25:35,18.81,37.1,975.65,3.85,
591,2023/03/13 18:40:35,18.97,37.1,975.94,3.99,
592,2023/03/13 18:55:35,19.11,37.1,976.39,4.11,
593,2023/03/13 19:10:35,19.22,37.0,976.48,4.17,
594,2023/03/13 19:25:35,19.30,37.1,976.76,4.28,
595,2023/03/13 19:40:35,19.38,37.1,976.76,4.35,
596,2023/03/13 19:55:35,19.45,37.0,977.12,4.38,
597,2023/03/13 20:10:35,19.49,37.1,977.54,4.45,
598,2023/03/13 20:25:35,19.54,37.1,977.99,4.50,
599,2023/03/13 20:40:35,19.61,37.1,978.49,4.56,
600,2023/03/13 20:55:35,19.62,37.1,978.79,4.57,
601,2023/03/13 21:10:35,19.64,37.1,979.11,4.58,
602,2023/03/13 21:25:35,19.68,37.1,979.50,4.62,
603,2023/03/13 21:40:35,19.70,37.1,979.79,4.64,
604,2023/03/13 21:55:35,19.72,37.0,980.15,4.62,
605,2023/03/13 22:10:35,19.75,37.1,980.62,4.68,
606,2023/03/13 22:25:35,19.76,37.0,980.97,4.65,
607,2023/03/13 22:40:35,19.79,37.0,981.29,4.68,
608,2023/03/13 22:55:35,19.79,37.0,981.53,4.68,
609,2023/03/13 23:10:35,19.82,37.0,981.91,4.71,
610,2023/03/13 23:25:35,19.83,36.9,982.29,4.67,
611,2023/03/13 23:40:35,19.83,37.0,982.57,4.71,
612,2023/03/13 23:55:35,19.86,36.9,982.89,4.70,
613,2023/03/14 00:10:35,19.86,36.9,983.21,4.70,
614,2023/03/14 00:25:35,19.92,36.9,983.55,4.75,
615,2023/03/14 00:40:35,19.92,36.9,983.90,4.75,
616,2023/03/14 00:55:35,19.95,36.9,984.20,4.78,
617,2023/03/14 01:10:35,19.93,36.9,984.67,4.76,
618,2023/03/14 01:25:35,19.95,36.9,984.97,4.78,
619,2023/03/14 01:40:35,19.96,36.9,985.27,4.79,
620,2023/03/14 01:55:35,19.99,36.8,985.48,4.78,
621,2023/03/14 02:10:35,19.99,36.8,985.75,4.78,
622,2023/03/14 02:25:35,19.98,36.8,986.12,4.77,
623,2023/03/14 02:40:35,20.00,36.8,986.40,4.79,
624,2023/03/14 02:55:35,20.00,36.8,986.51,4.79,
625,2023/03/14 03:10:35,20.02,36.8,986.75,4.80,
626,2023/03/14 03:25:35,20.05,36.8,986.85,4.83,
627,2023/03/14 03:40:35,20.06,36.8,986.99,4.84,
628,2023/03/14 03:55:35,20.05,36.7,987.12,4.79,
629,2023/03/14 04:10:35,20.05,36.7,987.33,4.79,
630,2023/03/14 04:25:35,20.08,36.7,987.60,4.82,
631,2023/03/14 04:40:35,20.09,36.7,987.87,4.83,
632,2023/03/14 04:55:35,20.10,36.7,987.91,4.84,
633,2023/03/14 05:10:35,20.06,36.7,988.00,4.80,
634,2023/03/14 05:25:35,20.09,36.7,988.18,4.83,
635,2023/03/14 05:40:35,20.10,36.7,988.20,4.84,
636,2023/03/14 05:55:35,20.12,36.6,988.29,4.82,
637,2023/03/14 06:10:35,20.09,36.7,988.61,4.83,
638,2023/03/14 06:25:35,20.14,36.6,988.98,4.83,
639,2023/03/14 06:40:35,20.13,36.6,988.99,4.82,
640,2023/03/14 06:55:35,20.14,36.6,989.11,4.83,
641,2023/03/14 07:10:35,20.13,36.6,989.45,4.82,
642,2023/03/14 07:25:35,20.14,36.6,989.61,4.83,
643,2023/03/14 07:40:35,20.14,36.6,989.93,4.83,
644,2023/03/14 07:55:35,20.14,36.6,990.34,4.83,
645,2023/03/14 08:10:35,20.18,36.6,990.60,4.87,
646,2023/03/14 08:25:35,20.02,36.5,990.86,4.69,
647,2023/03/14 08:40:35,19.78,36.4,991.09,4.43,
648,2023/03/14 08:55:35,19.52,36.3,991.16,4.17,
649,2023/03/14 09:10:35,19.33,36.1,991.33,3.92,
650,2023/03/14 09:25:35,19.18,36.0,991.54,3.75,
651,2023/03/14 09:40:35,19.05,35.9,991.83,3.59,
652,2023/03/14 09:55:35,18.97,35.8,992.07,3.48,
653,2023/03/14 10:10:35,18.86,35.7,992.27,3.34,
654,2023/03/14 10:25:35,18.81,35.6,992.56,3.26,
655,2023/03/14 10:40:35,18.73,35.5,992.89,3.15,
656,2023/03/14 10:55:35,18.67,35.4,993.17,3.06,
657,2023/03/14 11:10:35,18.63,35.3,993.50,2.98,
658,2023/03/14 11:25:35,18.57,35.2,993.63,2.89,
659,2023/03/14 11:40:35,18.49,35.2,993.76,2.82,
660,2023/03/14 11:55:35,18.50,35.2,993.99,2.83,
661,2023/03/14 12:10:35,18.44,35.1,994.31,2.73,
662,2023/03/14 12:25:35,18.41,35.1,994.53,2.71,
663,2023/03/14 12:40:35,18.39,35.1,994.70,2.69,
664,2023/03/14 12:55:35,18.36,35.1,994.97,2.66,
665,2023/03/14 13:10:35,18.30,35.0,995.18,2.57,
666,2023/03/14 13:25:35,18.26,35.0,995.27,2.53,
667,2023/03/14 13:40:35,18.23,35.0,995.42,2.51,
668,2023/03/14 13:55:35,18.19,34.9,995.68,2.43,
669,2023/03/14 14:10:35,18.15,34.8,995.84,2.36,
670,2023/03/14 14:25:35,18.09,34.7,996.08,2.26,
671,2023/03/14 14:40:35,18.06,34.7,996.30,2.24,
672,2023/03/14 14:55:35,18.06,34.6,996.55,2.19,
673,2023/03/14 15:10:35,18.02,34.5,996.80,2.12,
674,2023/03/14 15:25:35,17.99,34.5,997.16,2.09,
675,2023/03/14 15:40:35,17.95,34.4,997.48,2.02,
676,2023/03/14 15:55:35,17.94,34.3,997.61,1.97,
677,2023/03/14 16:10:35,17.89,34.2,997.81,1.88,
678,2023/03/14 16:25:35,17.85,34.2,997.95,1.85,
679,2023/03/14 16:40:35,17.81,34.1,997.97,1.77,
680,2023/03/14 16:55:35,17.78,34.0,998.08,1.70,
681,2023/03/14 17:10:35,17.72,33.9,998.53,1.61,
682,2023/03/14 17:25:35,17.68,33.8,999.15,1.53,
683,2023/03/14 17:40:35,17.64,33.7,999.48,1.46,
684,2023/03/14 17:55:35,17.58,33.7,999.68,1.40,
685,2023/03/14 18:10:35,17.68,33.6,1000.01,1.45,
686,2023/03/14 18:25:35,17.89,33.6,1000.39,1.64,
687,2023/03/14 18:40:35,18.11,33.5,1000.76,1.79,
688,2023/03/14 18:55:35,18.25,33.5,1001.07,1.91,
689,2023/03/14 19:10:35,18.36,33.5,1001.28,2.01,
690,2023/03/14 19:25:35,18.50,33.5,1001.48,2.13,
691,2023/03/14 19:40:35,18.60,33.5,1001.68,2.22,
692,2023/03/14 19:55:35,18.70,33.5,1001.83,2.31,
693,2023/03/14 20:10:35,18.77,33.5,1002.08,2.37,
694,2023/03/14 20:25:35,18.81,33.5,1002.18,2.40,
695,2023/03/14 20:40:35,18.89,33.5,1002.20,2.47,
696,2023/03/14 20:55:35,18.94,33.5,1002.23,2.52,
697,2023/03/14 21:10:35,18.95,33.6,1002.37,2.57,
698,2023/03/14 21:25:35,19.01,33.5,1002.32,2.58,
699,2023/03/14 21:40:35,19.04,33.5,1002.40,2.60,
700,2023/03/14 21:55:35,19.08,33.5,1002.62,2.64,
701,2023/03/14 22:10:35,19.11,33.5,1002.68,2.67,
702,2023/03/14 22:25:35,19.13,33.5,1002.66,2.68,
703,2023/03/14 22:40:35,19.18,33.5,1002.67,2.73,
704,2023/03/14 22:55:35,19.21,33.6,1002.75,2.79,
705,2023/03/14 23:10:35,19.25,33.6,1002.89,2.83,
706,2023/03/14 23:25:35,19.27,33.5,1003.15,2.81,
707,2023/03/14 23:40:35,19.30,33.6,1003.23,2.87,
708,2023/03/14 23:55:35,19.33,33.6,1003.37,2.90,
709,2023/03/15 00:10:35,19.35,33.6,1003.57,2.92,
710,2023/03/15 00:25:35,19.37,33.6,1003.54,2.94,
711,2023/03/15 00:40:35,19.38,33.6,1003.71,2.94,
712,2023/03/15 00:55:35,19.41,33.7,1003.85,3.01,
713,2023/03/15 01:10:35,19.44,33.7,1003.73,3.04,
714,2023/03/15 01:25:35,19.44,33.7,1003.72,3.04,
715,2023/03/15 01:40:35,19.47,33.7,1003.72,3.07,
716,2023/03/15 01:55:35,19.51,33.7,1003.70,3.10,
717,2023/03/15 02:10:35,19.51,33.7,1003.63,3.10,
718,2023/03/15 02:25:35,19.52,33.7,1003.64,3.11,
719,2023/03/15 02:40:35,19.54,33.7,1003.57,3.13,
720,2023/03/15 02:55:35,19.55,33.7,1003.52,3.14,
721,2023/03/15 03:10:35,19.57,33.8,1003.37,3.19,
722,2023/03/15 03:25:35,19.59,33.8,1003.36,3.21,
723,2023/03/15 03:40:35,19.58,33.8,1003.50,3.20,
724,2023/03/15 03:55:35,19.61,33.8,1003.33,3.23,
725,2023/03/15 04:10:35,19.65,33.8,1003.30,3.27,
726,2023/03/15 04:25:35,19.64,33.8,1003.28,3.26,
727,2023/03/15 04:40:35,19.65,33.9,1003.29,3.31,
728,2023/03/15 04:55:35,19.68,33.8,1003.06,3.29,
729,2023/03/15 05:10:35,19.64,33.8,1003.06,3.26,
730,2023/03/15 05:25:35,19.65,33.9,1003.13,3.31,
731,2023/03/15 05:40:35,19.68,33.9,1003.21,3.33,
732,2023/03/15 05:55:35,19.68,33.9,1003.31,3.33,
733,2023/03/15 06:10:35,19.65,33.9,1003.47,3.31,
734,2023/03/15 06:25:35,19.69,33.9,1003.43,3.34,
735,2023/03/15 06:40:35,19.70,33.9,1003.19,3.35,
736,2023/03/15 06:55:35,19.72,34.0,1003.29,3.41,
737,2023/03/15 07:10:35,19.73,34.0,1003.26,3.42,
738,2023/03/15 07:25:35,19.73,34.0,1003.32,3.42,
739,2023/03/15 07:40:35,19.75,34.0,1003.40,3.44,
740,2023/03/15 07:55:35,19.75,34.0,1003.39,3.44,
741,2023/03/15 08:10:35,19.78,34.1,1003.34,3.50,
742,2023/03/15 08:25:35,19.65,34.0,1003.22,3.35,
743,2023/03/15 08:40:35,19.42,33.9,1003.26,3.10,
744,2023/03/15 08:55:35,19.18,33.8,1003.30,2.85,
745,2023/03/15 09:10:35,19.01,33.7,1003.28,2.66,
746,2023/03/15 09:25:35,18.84,33.6,1003.28,2.47,
747,2023/03/15 09:40:35,18.71,33.7,1003.29,2.40,
748,2023/03/15 09:55:35,18.64,33.6,1003.32,2.29,
749,2023/03/15 10:10:35,18.56,33.5,1003.01,2.18,
750,2023/03/15 10:25:35,18.54,33.5,1003.08,2.17,
751,2023/03/15 10:40:35,18.46,33.4,1003.14,2.05,
752,2023/03/15 10:55:35,18.40,33.4,1003.16,2.00,
753,2023/03/15 11:10:35,18.39,33.3,1003.07,1.95,
754,2023/03/15 11:25:35,18.35,33.3,1003.05,1.91,
755,2023/03/15 11:40:35,18.32,33.3,1002.80,1.89,
756,2023/03/15 11:55:35,18.29,33.2,1002.66,1.82,
757,2023/03/15 12:10:35,18.28,33.2,1002.65,1.81,
758,2023/03/15 12:25:35,18.25,33.2,1002.56,1.78,
759,2023/03/15 12:40:35,18.23,33.2,1002.45,1.77,
760,2023/03/15 12:55:35,18.22,33.1,1002.28,1.72,
761,2023/03/15 13:10:35,18.20,33.2,1002.28,1.74,
762,2023/03/15 13:25:35,18.20,33.2,1002.24,1.74,
763,2023/03/15 13:40:35,18.19,33.1,1002.11,1.69,
764,2023/03/15 13:55:35,18.16,33.1,1001.93,1.66,
765,2023/03/15 14:10:35,18.14,33.1,1001.64,1.65,
766,2023/03/15 14:25:35,18.15,33.2,1001.52,1.70,
767,2023/03/15 14:40:35,18.14,33.2,1001.33,1.69,
768,2023/03/15 14:55:35,18.14,33.2,1001.11,1.69,
769,2023/03/15 15:10:35,18.12,33.2,1001.00,1.67,
770,2023/03/15 15:25:35,18.08,33.2,1000.75,1.63,
771,2023/03/15 15:40:35,18.06,33.2,1000.51,1.62,
772,2023/03/15 15:55:35,18.06,33.1,1000.32,1.57,
773,2023/03/15 16:10:35,18.05,33.2,1000.19,1.61,
774,2023/03/15 16:25:35,18.04,33.2,1000.09,1.60,
775,2023/03/15 16:40:35,18.05,33.2,999.95,1.61,
776,2023/03/15 16:55:35,18.04,33.2,999.83,1.60,
777,2023/03/15 17:10:35,18.02,33.3,999.81,1.62,
778,2023/03/15 17:25:35,18.04,33.3,999.52,1.64,
779,2023/03/15 17:40:35,18.02,33.3,999.46,1.62,
780,2023/03/15 17:55:35,18.04,33.4,999.19,1.68,
781,2023/03/15 18:10:35,18.09,33.4,999.06,1.73,
782,2023/03/15 18:25:35,18.23,33.5,998.84,1.89,
783,2023/03/15 18:40:35,18.38,33.5,998.47,2.02,
784,2023/03/15 18:55:35,18.47,33.5,998.22,2.10,
785,2023/03/15 19:10:35,18.57,33.5,998.08,2.19,
786,2023/03/15 19:25:35,18.66,33.5,997.79,2.27,
787,2023/03/15 19:40:35,18.73,33.5,997.76,2.33,
788,2023/03/15 19:55:35,18.81,33.6,997.56,2.44,
789,2023/03/15 20:10:35,18.87,33.6,997.38,2.50,
790,2023/03/15 20:25:35,18.89,33.6,996.97,2.51,
791,2023/03/15 20:40:35,18.93,33.6,996.66,2.55,
792,2023/03/15 20:55:35,18.97,33.6,996.44,2.58,
793,2023/03/15 21:10:35,19.00,33.6,996.17,2.61,
794,2023/03/15 21:25:35,19.05,33.7,995.92,2.70,
795,2023/03/15 21:40:35,19.10,33.7,995.64,2.74,
796,2023/03/15 21:55:35,19.13,33.7,995.39,2.77,
797,2023/03/15 22:10:35,19.17,33.8,995.11,2.84,
798,2023/03/15 22:25:35,19.20,33.8,994.74,2.87,
799,2023/03/15 22:40:35,19.22,33.7,994.53,2.85,
800,2023/03/15 22:55:35,19.25,33.8,994.43,2.91,
801,2023/03/15 23:10:35,19.30,33.8,994.06,2.96,
802,2023/03/15 23:25:35,19.28,33.8,993.74,2.94,
803,2023/03/15 23:40:35,19.33,33.9,993.32,3.03,
804,2023/03/15 23:55:35,19.33,33.9,993.08,3.03,
805,2023/03/16 00:10:35,19.33,33.9,992.56,3.03,
806,2023/03/16 00:25:35,19.35,33.9,992.43,3.04,
807,2023/03/16 00:40:35,19.38,33.9,992.27,3.07,
808,2023/03/16 00:55:35,19.38,34.0,992.22,3.11,
809,2023/03/16 01:10:35,19.41,34.0,991.89,3.14,
810,2023/03/16 01:25:35,19.42,34.0,991.58,3.15,
811,2023/03/16 01:40:35,19.42,34.0,991.22,3.15,
812,2023/03/16 01:55:35,19.44,34.1,991.03,3.21,
813,2023/03/16 02:10:35,19.45,34.1,990.73,3.21,
814,2023/03/16 02:25:35,19.47,34.1,990.37,3.23,
815,2023/03/16 02:40:35,19.49,34.1,990.12,3.25,
816,2023/03/16 02:55:35,19.49,34.2,990.02,3.29,
817,2023/03/16 03:10:35,19.49,34.1,989.82,3.25,
818,2023/03/16 03:25:35,19.52,34.2,989.58,3.32,
819,2023/03/16 03:40:35,19.54,34.2,989.40,3.34,
820,2023/03/16 03:55:35,19.55,34.3,989.30,3.39,
821,2023/03/16 04:10:35,19.58,34.3,989.04,3.41,
822,2023/03/16 04:25:35,19.59,34.3,988.85,3.42,
823,2023/03/16 04:40:35,19.58,34.4,988.71,3.45,
824,2023/03/16 04:55:35,19.59,34.4,988.63,3.46,
825,2023/03/16 05:10:35,19.58,34.4,988.52,3.45,
826,2023/03/16 05:25:35,19.57,34.4,988.37,3.44,
827,2023/03/16 05:40:35,19.57,34.4,988.21,3.44,
828,2023/03/16 05:55:35,19.54,34.5,988.06,3.46,
829,2023/03/16 06:10:35,19.54,34.5,987.87,3.46,
830,2023/03/16 06:25:35,19.55,34.5,987.64,3.47,
831,2023/03/16 06:40:35,19.57,34.5,987.56,3.49,
832,2023/03/16 06:55:35,19.59,34.6,987.31,3.54,
833,2023/03/16 07:10:35,19.61,34.6,987.22,3.56,
834,2023/03/16 07:25:35,19.62,34.6,987.01,3.57,
835,2023/03/16 07:40:35,19.65,34.7,986.89,3.64,
836,2023/03/16 07:55:35,19.68,34.7,986.82,3.67,
837,2023/03/16 08:10:35,19.68,34.7,986.71,3.67,
838,2023/03/16 08:25:35,19.65,34.8,986.58,3.68,
839,2023/03/16 08:40:35,19.51,34.8,986.58,3.56,
840,2023/03/16 08:55:35,19.41,34.9,986.40,3.51,
841,2023/03/16 09:10:35,19.28,35.0,986.20,3.43,
842,2023/03/16 09:25:35,19.25,35.1,986.00,3.45,
843,2023/03/16 09:40:35,19.20,35.2,986.05,3.44,
844,2023/03/16 09:55:35,19.17,35.3,985.99,3.46,
845,2023/03/16 10:10:35,19.17,35.4,985.83,3.50,
846,2023/03/16 10:25:35,19.14,35.6,985.82,3.55,
847,2023/03/16 10:40:35,19.14,35.7,985.69,3.59,
848,2023/03/16 10:55:35,19.18,35.9,985.44,3.71,
849,2023/03/16 11:10:35,19.20,36.1,985.47,3.80,
850,2023/03/16 11:25:35,19.22,36.2,985.33,3.86,
851,2023/03/16 11:40:35,19.28,36.4,985.23,3.99,
852,2023/03/16 11:55:35,19.35,36.7,985.20,4.17,
853,2023/03/16 12:10:35,19.39,36.8,985.14,4.25,
854,2023/03/16 12:25:35,19.42,37.0,985.02,4.35,
855,2023/03/16 12:40:35,19.44,37.1,985.03,4.41,
856,2023/03/16 12:55:35,19.49,37.4,985.02,4.57,
